Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2020-02-04,ORCL,53.75,54.560001,53.75,54.040001,51.050087,9769800
2020-02-04,AAPL,78.827499,79.910004,78.407501,79.712502,77.865791,136616400
2020-02-05,MSFT,184.029999,184.199997,178.410004,179.899994,174.078079,39186300
2020-02-05,ORCL,54.669998,55.029999,54.580002,54.740002,51.711357,9612900
2020-02-05,AAPL,80.879997,81.190002,79.737503,80.362503,78.500725,118826800
2020-02-06,MSFT,180.970001,183.820007,180.059998,183.630005,177.687393,27751400
2020-02-06,AAPL,80.642502,81.305,80.065002,81.302498,79.418953,105425600
2020-02-06,ORCL,55.0,55.349998,54.709999,54.709999,51.683018,8832000
2020-02-07,AAPL,80.592499,80.849998,79.5,80.0075,78.339424,117684000
2020-02-07,MSFT,182.850006,185.630005,182.479996,183.889999,177.93898,33529100
2020-02-07,ORCL,54.27,54.970001,54.189999,54.720001,51.692467,7864800
2020-02-10,AAPL,78.544998,80.387497,78.462502,80.387497,78.711502,109348800
2020-02-10,MSFT,183.580002,188.839996,183.25,188.699997,182.593338,35844300
2020-02-10,ORCL,54.720001,55.07,54.450001,54.990002,51.947529,7198200
2020-02-11,AAPL,80.900002,80.974998,79.677498,79.902496,78.236626,94323200
2020-02-11,MSFT,190.649994,190.699997,183.5,184.440002,178.471207,53159900
2020-02-11,ORCL,55.169998,55.540001,55.110001,55.150002,52.098679,8466600
2020-02-12,MSFT,185.580002,185.850006,181.850006,184.710007,178.732452,47062900
2020-02-12,ORCL,55.549999,55.889999,55.25,55.73,52.64658,7541100
2020-02-12,AAPL,80.3675,81.805,80.3675,81.800003,80.094566,113730400
2020-02-13,ORCL,55.310001,55.639999,55.009998,55.310001,52.249825,8480100
2020-02-13,AAPL,81.047501,81.555,80.837502,81.217499,79.524185,94747600
2020-02-13,MSFT,183.080002,186.229996,182.869995,183.710007,177.764801,35295800
2020-02-14,ORCL,55.380001,55.84,55.240002,55.470001,52.400967,7496800
2020-02-14,AAPL,81.184998,81.495003,80.712502,81.237503,79.5438,80113600
2020-02-14,MSFT,183.25,185.410004,182.649994,185.350006,179.351715,23149500
2020-02-18,ORCL,55.419998,55.759998,55.099998,55.450001,52.382076,7185700
2020-02-18,AAPL,78.839996,79.9375,78.652496,79.75,78.087311,152531200
2020-02-18,MSFT,185.610001,187.699997,185.5,187.229996,181.170883,27792200
2020-02-19,ORCL,55.59,55.77,55.389999,55.439999,52.372627,6819200
2020-02-19,MSFT,188.059998,188.179993,186.470001,187.279999,181.714249,29997500
2020-02-19,AAPL,80.0,81.142502,80.0,80.904999,79.218216,93984000
2020-02-20,MSFT,186.949997,187.25,181.100006,184.419998,178.939255,36862400
2020-02-20,ORCL,55.400002,55.869999,54.880001,55.509998,52.438751,6114600
2020-02-20,AAPL,80.657501,81.162498,79.552498,80.074997,78.405525,100566000
2020-02-21,MSFT,183.169998,183.5,177.25,178.589996,173.282516,48572600
2020-02-21,ORCL,55.080002,55.34,54.439999,54.68,51.654678,9078600
2020-02-21,AAPL,79.654999,80.112503,77.625,78.262497,76.630806,129554000
2020-02-24,MSFT,167.770004,174.550003,163.229996,170.889999,165.811356,68311100
2020-02-24,ORCL,53.099998,53.529999,52.509998,52.650002,49.736996,10992500
2020-02-24,AAPL,74.315002,76.044998,72.307503,74.544998,72.990814,222195200
2020-02-25,ORCL,53.07,53.220001,50.799999,50.959999,48.140488,12202600
2020-02-25,AAPL,75.237503,75.6325,71.532501,72.019997,70.518456,230673600
2020-02-25,MSFT,174.199997,174.839996,167.649994,168.070007,163.075165,68073300
2020-02-26,AAPL,71.6325,74.470001,71.625,73.162498,71.637161,198054800
2020-02-26,MSFT,169.710007,173.259995,168.210007,170.169998,165.112732,56206100
2020-02-26,ORCL,51.310001,53.139999,51.240002,52.049999,49.170185,16413100
2020-02-27,AAPL,70.275002,71.5,68.239998,68.379997,66.954353,320605600
2020-02-27,MSFT,163.320007,167.029999,157.979996,158.179993,153.47908,93174900
2020-02-27,ORCL,50.880001,53.459999,50.759998,50.779999,47.970459,16161100
2020-02-28,AAPL,64.315002,69.602501,64.092499,68.339996,66.915192,426510000
2020-02-28,MSFT,152.410004,163.710007,152.0,162.009995,157.195221,97012700
2020-02-28,ORCL,49.240002,49.889999,47.900002,49.459999,46.723488,24426000
2020-03-02,AAPL,70.57,75.360001,69.43,74.702499,73.145035,341397200
2020-03-02,ORCL,49.73,50.900002,48.669998,50.900002,48.083813,17328500
2020-03-02,MSFT,165.309998,172.919998,162.309998,172.789993,167.654877,71030800
2020-03-03,ORCL,50.619999,51.84,48.25,48.849998,46.147236,21830500
2020-03-03,AAPL,75.917503,76.0,71.449997,72.330002,70.822006,319475600
2020-03-03,MSFT,173.800003,175.0,162.259995,164.509995,159.620972,71677000
2020-03-04,ORCL,49.849998,50.59,48.830002,50.540001,47.743732,14813700
2020-03-04,AAPL,74.110001,75.849998,73.282501,75.684998,74.107048,219178400
2020-03-04,MSFT,168.490005,170.699997,165.619995,170.550003,165.481461,49814400
2020-03-05,ORCL,49.23,49.68,47.75,48.0,45.344269,15843000
2020-03-05,AAPL,73.879997,74.887497,72.852501,73.230003,71.703239,187572800
2020-03-05,MSFT,166.050003,170.869995,165.690002,166.270004,161.328674,47817300
2020-03-06,AAPL,70.5,72.705002,70.307503,72.2575,70.751007,226176800
2020-03-06,MSFT,162.610001,163.110001,156.0,161.570007,156.768326,72821100
2020-03-06,ORCL,46.57,48.299999,46.459999,47.369999,44.749119,24581400
2020-03-09,MSFT,151.0,157.75,150.0,150.619995,146.143753,70419300
2020-03-09,ORCL,44.950001,47.57,44.66,46.009998,43.464367,25949300
2020-03-09,AAPL,65.9375,69.522499,65.75,66.542503,65.155167,286744800
2020-03-10,MSFT,158.160004,161.029999,152.580002,160.919998,156.137619,65354400
2020-03-10,ORCL,47.450001,48.91,46.16,48.580002,45.892178,27067700
2020-03-10,AAPL,69.285004,71.610001,67.342499,71.334999,69.847755,285290000
2020-03-11,MSFT,157.130005,157.699997,151.149994,153.630005,149.064301,56371600
2020-03-11,ORCL,46.810001,47.48,44.27,44.720001,42.245743,24139200
2020-03-11,AAPL,69.347504,70.305,67.964996,68.857498,67.421906,255598800
2020-03-12,ORCL,41.119999,43.400002,39.709999,39.799999,37.597954,24123800
2020-03-12,AAPL,63.985001,67.5,62.0,62.057499,60.763668,418474000
2020-03-12,MSFT,145.300003,153.470001,138.580002,139.059998,134.927307,93226400
2020-03-13,AAPL,66.222504,69.980003,63.237499,69.4925,68.043663,370732000
